assoc_type	tissue	drug	nr	nc	mat_size	min_prox	mean_prox	med_prox	max_prox
PPI	Skeletal_muscle	Isopropyl alcohol	5	268	1340	0	3.1544776119403	3	5
PPI	Skeletal_muscle	Ivacaftor	4	268	1072	0	3.35914179104478	3	5
PPI	Skeletal_muscle	L-Glutamine	10	268	2680	0	3.27164179104478	3	5
PPI	Skeletal_muscle	Labetalol	5	268	1340	0	3.53880597014925	3	7
PPI	Skeletal_muscle	Lamivudine	5	268	1340	0	3.20597014925373	3	5
PPI	Skeletal_muscle	Lapatinib	6	268	1608	0	3.66791044776119	4	7
PPI	Skeletal_muscle	Lasofoxifene	2	268	536	0	2.56529850746269	2	4
PPI	Skeletal_muscle	Levamlodipine	6	268	1608	0	3.35074626865672	3	5
PPI	Skeletal_muscle	Levobunolol	2	268	536	0	2.91977611940299	3	5
PPI	Skeletal_muscle	Levonorgestrel	6	268	1608	0	3.11691542288557	3	5
PPI	Skeletal_muscle	Levosalbutamol	2	268	536	0	3.25373134328358	3	5
PPI	Skeletal_muscle	Lidocaine	5	268	1340	0	3.54925373134328	4	5
PPI	Skeletal_muscle	Lindane	3	268	804	0	3.21517412935323	3	5
PPI	Skeletal_muscle	Liraglutide	3	268	804	0	3.18034825870647	3	5
PPI	Skeletal_muscle	Lithium carbonate	3	268	804	0	3.59701492537313	4	6
PPI	Skeletal_muscle	Lithium citrate	3	268	804	0	3.59701492537313	4	6
PPI	Skeletal_muscle	Lonoctocog alfa	6	268	1608	0	3.31654228855721	3	6
PPI	Skeletal_muscle	Lumacaftor	6	268	1608	0	3.69776119402985	4	7
PPI	Skeletal_muscle	Maprotiline	5	268	1340	0	3.58880597014925	4	5
PPI	Skeletal_muscle	Medroxyprogesterone acetate	6	268	1608	0	3.38992537313433	4	5
PPI	Skeletal_muscle	Mefloquine	4	268	1072	0	3.48320895522388	4	5
PPI	Skeletal_muscle	Melatonin	7	268	1876	0	3.50533049040512	3	7
PPI	Skeletal_muscle	Mephentermine	4	268	1072	0	3.20708955223881	3	5
PPI	Skeletal_muscle	Mesalazine	6	268	1608	0	3.25	3	6
PPI	Skeletal_muscle	Mestranol	3	268	804	0	3.27238805970149	3	5
PPI	Skeletal_muscle	Methazolamide	2	268	536	0	3.89365671641791	4	6
PPI	Skeletal_muscle	Methionine	4	268	1072	0	3.125	3	5
PPI	Skeletal_muscle	Methotrimeprazine	8	268	2144	0	3.8740671641791	4	7
PPI	Skeletal_muscle	Methoxamine			268	0	3.55223880597015	3	5
PPI	Skeletal_muscle	Methyltestosterone	5	268	1340	0	3.10298507462687	3	5
PPI	Skeletal_muscle	Metipranolol	2	268	536	0	2.91977611940299	3	5
PPI	Skeletal_muscle	Metoprolol	4	268	1072	0	3.1884328358209	3	5
PPI	Skeletal_muscle	Miconazole	10	268	2680	0	3.92761194029851	4	7
PPI	Skeletal_muscle	Midostaurin	9	268	2412	0	3.94900497512438	4	7
PPI	Skeletal_muscle	Minocycline	16	268	4288	0	3.32672574626866	3	6
PPI	Skeletal_muscle	Mirtazapine	6	268	1608	0	3.72574626865672	4	6
PPI	Skeletal_muscle	Mitotane	6	268	1608	0	3.3047263681592	3	5
PPI	Skeletal_muscle	Modafinil	4	268	1072	0	4.07929104477612	4	7
PPI	Skeletal_muscle	Moroctocog alfa	6	268	1608	0	3.31654228855721	3	6
PPI	Skeletal_muscle	Moxisylyte	2	268	536	0	3.68097014925373	4	5
PPI	Skeletal_muscle	Muromonab	11	268	2948	0	3.35040705563094	3	5
PPI	Skeletal_muscle	NADH	46	268	12328	0	3.36396820246593	3	6
PPI	Skeletal_muscle	Nadolol	3	268	804	0	3.21641791044776	3	5
PPI	Skeletal_muscle	Nadroparin	3	268	804	0	3.51865671641791	3	6
PPI	Skeletal_muscle	Naloxone	7	268	1876	0	3.44243070362473	4	6
PPI	Skeletal_muscle	Natalizumab	6	268	1608	0	3.16977611940299	3	5
PPI	Skeletal_muscle	Nateglinide	5	268	1340	0	3.42611940298507	3	5
PPI	Skeletal_muscle	Nebivolol	6	268	1608	0	3.56467661691542	3	7
PPI	Skeletal_muscle	Necitumumab			268	0	2.6044776119403	3	4
PPI	Skeletal_muscle	Nedocromil			268	0	2.27611940298507	2	4
PPI	Skeletal_muscle	Nefazodone	10	268	2680	0	3.7160447761194	4	6
PPI	Skeletal_muscle	Neratinib	4	268	1072	0	3.33208955223881	3	5
PPI	Skeletal_muscle	Nicardipine	9	268	2412	0	3.86194029850746	4	7
PPI	Skeletal_muscle	Nicotinamide	5	268	1340	0	3.83208955223881	4	7
PPI	Skeletal_muscle	Niraparib	2	268	536	0	2.85820895522388	3	5
PPI	Skeletal_muscle	Nitrous acid	2	268	536	0	3.10074626865672	3	5
PPI	Skeletal_muscle	Norepinephrine	6	268	1608	0	3.38121890547264	3	5
PPI	Skeletal_muscle	Norethynodrel	4	268	1072	0	3.10261194029851	3	5
PPI	Skeletal_muscle	Norgestimate	8	268	2144	0	3.31203358208955	3	5
PPI	Skeletal_muscle	Nortriptyline	15	268	4020	0	3.66094527363184	4	7
PPI	Skeletal_muscle	Octocrylene	2	268	536	0	2.56529850746269	2	4
PPI	Skeletal_muscle	Olanzapine	14	268	3752	0	3.64179104477612	4	7
PPI	Skeletal_muscle	Olaparib	4	268	1072	0	3.3339552238806	3	5
PPI	Skeletal_muscle	Oleic Acid	7	268	1876	0	3.27825159914712	3	5
PPI	Skeletal_muscle	Omega-3 fatty acids	5	268	1340	0	3.60970149253731	4	6
PPI	Skeletal_muscle	Omega-3-carboxylic acids	6	268	1608	0	3.13370646766169	3	5
PPI	Skeletal_muscle	Orciprenaline			268	0	2.69776119402985	3	4
PPI	Skeletal_muscle	Orlistat	3	268	804	0	3.43407960199005	4	5
PPI	Skeletal_muscle	Ornithine	2	268	536	0	4.58768656716418	4	8
PPI	Skeletal_muscle	Osimertinib	3	268	804	0	3.40796019900498	4	5
PPI	Skeletal_muscle	Ospemifene	3	268	804	0	3.82089552238806	4	7
PPI	Skeletal_muscle	Oxprenolol	3	268	804	0	3.09203980099502	3	5
PPI	Skeletal_muscle	Oxybenzone	4	268	1072	0	2.81529850746269	3	5
PPI	Skeletal_muscle	Oxymetazoline			268	0	3.55223880597015	3	5
PPI	Skeletal_muscle	Palbociclib	6	268	1608	0	3.36567164179104	3	5
PPI	Skeletal_muscle	Paliperidone	7	268	1876	0	3.75692963752665	4	6
PPI	Skeletal_muscle	Palmitic Acid	7	268	1876	1	3.81663113006397	4	7
PPI	Skeletal_muscle	Panitumumab			268	0	2.6044776119403	3	4
PPI	Skeletal_muscle	Panobinostat	12	268	3216	0	3.06902985074627	3	5
PPI	Skeletal_muscle	Paroxetine	15	268	4020	0	3.75248756218906	4	7
PPI	Skeletal_muscle	Pemetrexed	3	268	804	0	3.12810945273632	3	5
PPI	Skeletal_muscle	Penbutolol	2	268	536	0	2.91977611940299	3	5
PPI	Skeletal_muscle	Pentaerythritol tetranitrate	4	268	1072	0	3.28451492537313	3	5
PPI	Skeletal_muscle	Pergolide	8	268	2144	0	3.81110074626866	4	6
PPI	Skeletal_muscle	Periciazine	3	268	804	0	3.52238805970149	3	6
PPI	Skeletal_muscle	Permethrin	2	268	536	0	3.01865671641791	3	5
PPI	Skeletal_muscle	Phendimetrazine	2	268	536	0	3.65485074626866	4	5
PPI	Skeletal_muscle	Phenolphthalein	4	268	1072	0	3.31716417910448	4	5
PPI	Skeletal_muscle	Phenoxybenzamine	3	268	804	0	2.98880597014925	3	5
PPI	Skeletal_muscle	Phenylpropanolamine	3	268	804	0	3.44402985074627	3	6
PPI	Skeletal_muscle	Phosphatidyl serine			268	0	3.48507462686567	4	5
PPI	Skeletal_muscle	Pimecrolimus	2	268	536	0	3.23507462686567	3	5
PPI	Skeletal_muscle	Pindolol	3	268	804	0	3.09203980099502	3	5
PPI	Skeletal_muscle	Pioglitazone	4	268	1072	0	3.37779850746269	3	5
PPI	Skeletal_muscle	Pirbuterol	2	268	536	0	2.91977611940299	3	5
PPI	Skeletal_muscle	Pizotifen	5	268	1340	0	3.68582089552239	4	6
PPI	Skeletal_muscle	Polyestradiol phosphate			268	0	2.45522388059702	2	4
PPI	Skeletal_muscle	Pomalidomide	4	268	1072	0	3.70615671641791	4	6
PPI	Skeletal_muscle	Prasterone	11	268	2948	0	3.35176390773406	3	5
PPI	Skeletal_muscle	Prazosin	3	268	804	0	3.81592039800995	4	6
PPI	Skeletal_muscle	Pretomanid			268	2	3.80970149253731	4	5
PPI	Skeletal_muscle	Procaterol			268	0	2.69776119402985	3	4
PPI	Skeletal_muscle	Prochlorperazine			268	0	3.55223880597015	3	5
PPI	Skeletal_muscle	Progesterone	11	268	2948	0	3.52306648575305	4	7
PPI	Skeletal_muscle	Promethazine	16	268	4288	0	3.53941231343284	4	6
PPI	Skeletal_muscle	Propafenone	6	268	1608	0	3.58582089552239	4	6
PPI	Skeletal_muscle	Propranolol	7	268	1876	0	3.59968017057569	4	7
PPI	Skeletal_muscle	Protokylol			268	0	2.69776119402985	3	4
PPI	Skeletal_muscle	Pseudoephedrine	18	268	4824	0	3.27072968490879	3	5
PPI	Skeletal_muscle	Pyridoxal phosphate	13	268	3484	0	3.33897818599311	3	6
PPI	Skeletal_muscle	Quetiapine	10	268	2680	0	3.86044776119403	4	7
PPI	Skeletal_muscle	Quinestrol			268	0	2.45522388059702	2	4
PPI	Skeletal_muscle	Racepinephrine	4	268	1072	0	3.20708955223881	3	5
PPI	Skeletal_muscle	Raloxifene	7	268	1876	0	3.28144989339019	3	5
PPI	Skeletal_muscle	Ranolazine	9	268	2412	0	3.63557213930348	4	5
PPI	Skeletal_muscle	Regorafenib	14	268	3752	0	3.56050106609808	4	6
PPI	Skeletal_muscle	Repaglinide	5	268	1340	0	3.42761194029851	3	5
PPI	Skeletal_muscle	Ribociclib	3	268	804	0	3.26492537313433	3	5
PPI	Skeletal_muscle	Rifabutin	6	268	1608	0	3.69838308457711	4	7
PPI	Skeletal_muscle	Risperidone	7	268	1876	0	3.72174840085288	4	6
PPI	Skeletal_muscle	Ritodrine	2	268	536	0	3.09514925373134	3	5
PPI	Skeletal_muscle	Romidepsin	7	268	1876	0	3.33955223880597	3	7
PPI	Skeletal_muscle	Ropinirole	2	268	536	0	3.45149253731343	3	5
PPI	Skeletal_muscle	Rosiglitazone	9	268	2412	0	3.41500829187396	3	5
PPI	Skeletal_muscle	Rucaparib	6	268	1608	0	3.68097014925373	4	7
PPI	Skeletal_muscle	Sacubitril			268	0	3.34701492537313	3	5
PPI	Skeletal_muscle	Salbutamol	4	268	1072	0	3.2714552238806	3	5
PPI	Skeletal_muscle	Salmeterol	6	268	1608	0	3.29042288557214	3	5
PPI	Skeletal_muscle	Sarilumab	6	268	1608	0	3.44092039800995	3	5
PPI	Skeletal_muscle	Semaglutide	3	268	804	0	3.18034825870647	3	5
PPI	Skeletal_muscle	Silodosin	3	268	804	0	3.72388059701493	4	5
PPI	Skeletal_muscle	Sirolimus	4	268	1072	0	3.82555970149254	4	7
PPI	Skeletal_muscle	Sodium ferric gluconate complex	3	268	804	0	3.35820895522388	3	5
PPI	Skeletal_muscle	Sorafenib	14	268	3752	0	3.63992537313433	4	7
PPI	Skeletal_muscle	Sotalol	3	268	804	0	3.30845771144279	3	6
PPI	Skeletal_muscle	Sulfasalazine	10	268	2680	0	3.36791044776119	3	6
PPI	Skeletal_muscle	Sulpiride	2	268	536	0	3.89365671641791	4	6
PPI	Skeletal_muscle	Synthetic Conjugated Estrogens, A	2	268	536	0	3.13246268656716	3	5
PPI	Skeletal_muscle	Synthetic Conjugated Estrogens, B	2	268	536	0	3.13246268656716	3	5
PPI	Skeletal_muscle	Talazoparib	3	268	804	0	3.17537313432836	3	5
PPI	Skeletal_muscle	Tamoxifen	23	268	6164	0	3.49318624269955	4	7
PPI	Skeletal_muscle	Tamsulosin	2	268	536	0	3.68097014925373	4	5
PPI	Skeletal_muscle	Telmisartan	5	268	1340	0	3.77164179104478	4	7
PPI	Skeletal_muscle	Temsirolimus	3	268	804	0	3.42661691542289	4	5
PPI	Skeletal_muscle	Tenecteplase	9	268	2412	0	3.0667495854063	3	5
PPI	Skeletal_muscle	Terazosin	4	268	1072	0	3.88526119402985	4	6
PPI	Skeletal_muscle	Terbutaline	3	268	804	0	3.09203980099502	3	5
PPI	Skeletal_muscle	Testosterone	9	268	2412	0	3.5907960199005	4	7
PPI	Skeletal_muscle	Testosterone cypionate	10	268	2680	0	3.61268656716418	4	7
PPI	Skeletal_muscle	Testosterone enanthate	10	268	2680	0	3.61268656716418	4	7
PPI	Skeletal_muscle	Testosterone undecanoate	8	268	2144	0	3.67490671641791	4	7
PPI	Skeletal_muscle	Tezacaftor	3	268	804	0	3.44402985074627	4	5
PPI	Skeletal_muscle	Thalidomide	7	268	1876	0	3.88592750533049	4	7
PPI	Skeletal_muscle	Theophylline	6	268	1608	0	3.54539800995025	3	7
PPI	Skeletal_muscle	Thioridazine	6	268	1608	0	4.36256218905473	4	7
PPI	Skeletal_muscle	Tibolone			268	0	2.45522388059702	2	4
PPI	Skeletal_muscle	Timolol	4	268	1072	0	3.71175373134328	4	7
PPI	Skeletal_muscle	Tinzaparin	2	268	536	1	3.11753731343284	3	6
PPI	Skeletal_muscle	Tizanidine	2	268	536	0	3.7294776119403	4	5
PPI	Skeletal_muscle	Topiramate	17	268	4556	0	3.57594381035997	4	7
PPI	Skeletal_muscle	Toremifene	4	268	1072	0	3.42444029850746	4	5
PPI	Skeletal_muscle	Tositumomab	8	268	2144	0	3.4267723880597	3	6
PPI	Skeletal_muscle	Trastuzumab	6	268	1608	0	3.16480099502488	3	5
PPI	Skeletal_muscle	Triclosan	4	268	1072	0	3.18936567164179	3	5
PPI	Skeletal_muscle	Triflusal	4	268	1072	0	2.93376865671642	3	5
PPI	Skeletal_muscle	Trilostane	3	268	804	0	2.98009950248756	3	5
PPI	Skeletal_muscle	Trimipramine	14	268	3752	0	3.7137526652452	4	7
PPI	Skeletal_muscle	Troglitazone	10	268	2680	0	3.54179104477612	4	7
PPI	Skeletal_muscle	Valdecoxib	4	268	1072	0	3.95522388059702	4	6
PPI	Skeletal_muscle	Valproic acid	12	268	3216	0	3.44371890547264	3	7
PPI	Skeletal_muscle	Vandetanib	7	268	1876	0	3.27398720682303	3	5
PPI	Skeletal_muscle	Vilanterol	2	268	536	0	3.25373134328358	3	5
PPI	Skeletal_muscle	Vitamin E	12	268	3216	0	3.26958955223881	3	5
PPI	Skeletal_muscle	Vorinostat	5	268	1340	0	2.91268656716418	3	5
PPI	Skeletal_muscle	Voxelotor	3	268	804	0	3.92786069651741	4	7
PPI	Skeletal_muscle	Xanthinol	5	268	1340	0	2.83955223880597	3	5
PPI	Skeletal_muscle	Xylometazoline			268	0	3.55223880597015	3	5
PPI	Skeletal_muscle	Zanubrutinib	13	268	3484	0	3.25631458094145	3	5
PPI	Skeletal_muscle	Zinc	68	268	18224	0	3.1524363476734	3	6
PPI	Skeletal_muscle	Zinc acetate	69	268	18492	0	3.17969932943976	3	6
PPI	Skeletal_muscle	Zinc chloride	59	268	15812	0	3.25379458639008	3	8
PPI	Skeletal_muscle	Zonisamide	6	268	1608	0	4.09577114427861	4	7
GCN	Adipose_subcutaneous	Aldesleukin	2	21	42	0	3.66666666666667	4	6
GCN	Adipose_subcutaneous	Alprostadil			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Asunaprevir			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Atazanavir			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Atorvastatin			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Baricitinib			21	0	4	4	8
GCN	Adipose_subcutaneous	Basiliximab			21	0	3.57142857142857	4	6
GCN	Adipose_subcutaneous	Benzoic acid			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Benzylpenicillin			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Bilastine			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Cannabidiol			21	2	3.0952380952381	3	5
GCN	Adipose_subcutaneous	Cholecalciferol			21	2	3.04761904761905	3	5
GCN	Adipose_subcutaneous	Cholecystokinin			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Citric acid	3	21	63	0	4.19047619047619	4	7
GCN	Adipose_subcutaneous	Conjugated estrogens			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Copper	3	21	63	1	3.6984126984127	3	8
GCN	Adipose_subcutaneous	Denileukin diftitox	2	21	42	0	3.66666666666667	4	6
GCN	Adipose_subcutaneous	Dexibuprofen			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Dextromethorphan	5	21	105	1	3.19047619047619	3	6
GCN	Adipose_subcutaneous	Diethylstilbestrol			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Dinoprostone			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Dipyridamole			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Efalizumab	2	21	42	0	2.76190476190476	3	6
GCN	Adipose_subcutaneous	Ergocalciferol			21	2	3.04761904761905	3	5
GCN	Adipose_subcutaneous	Erlotinib			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Estradiol acetate			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Estradiol benzoate			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Estradiol cypionate			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Estradiol dienanthate			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Estradiol valerate			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Estrone			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Ferric cation			21	0	3	3	6
GCN	Adipose_subcutaneous	Ferric derisomaltose			21	0	3	3	6
GCN	Adipose_subcutaneous	Ferrous ascorbate			21	0	3	3	6
GCN	Adipose_subcutaneous	Ferrous fumarate			21	0	3	3	6
GCN	Adipose_subcutaneous	Ferrous gluconate			21	0	3	3	6
GCN	Adipose_subcutaneous	Ferrous glycine sulfate			21	0	3	3	6
GCN	Adipose_subcutaneous	Ferrous succinate			21	0	3	3	6
GCN	Adipose_subcutaneous	Ferrous sulfate anhydrous			21	0	3	3	6
GCN	Adipose_subcutaneous	Fexofenadine			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Fluvastatin			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Fostamatinib	16	21	336	0	3.54761904761905	3	8
GCN	Adipose_subcutaneous	Gallium citrate Ga-67	2	21	42	0	3.16666666666667	3	6
GCN	Adipose_subcutaneous	Gallium nitrate			21	0	3	3	6
GCN	Adipose_subcutaneous	Gemfibrozil			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Glutamic acid			21	2	3.71428571428571	3	7
GCN	Adipose_subcutaneous	Glyburide			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Ibuprofen			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Iloprost			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Indinavir			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Iron			21	0	3	3	6
GCN	Adipose_subcutaneous	Itraconazole			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Latanoprostene bunod			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Leflunomide			21	0	4	4	8
GCN	Adipose_subcutaneous	Levothyroxine			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Lifitegrast	2	21	42	0	3.42857142857143	4	7
GCN	Adipose_subcutaneous	Lovastatin	2	21	42	0	3.42857142857143	4	7
GCN	Adipose_subcutaneous	Minocycline			21	2	3.61904761904762	4	6
GCN	Adipose_subcutaneous	Montelukast			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Muromonab	9	21	189	0	3.88359788359788	4	8
GCN	Adipose_subcutaneous	Nefazodone			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Nelfinavir			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Niacin			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Nintedanib			21	0	3.57142857142857	4	6
GCN	Adipose_subcutaneous	Niraparib			21	2	3.47619047619048	4	6
GCN	Adipose_subcutaneous	Novobiocin			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Pexidartinib	2	21	42	0	4.02380952380952	4	7
GCN	Adipose_subcutaneous	Piroxicam			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Pitavastatin	2	21	42	0	3.42857142857143	4	7
GCN	Adipose_subcutaneous	Ponatinib			21	0	3.57142857142857	4	6
GCN	Adipose_subcutaneous	Prasterone			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Pravastatin			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Pyridoxal phosphate	3	21	63	1	3.07936507936508	3	7
GCN	Adipose_subcutaneous	Reserpine			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Rifampicin			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Rifamycin			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Rilonacept			21	2	3.0952380952381	3	5
GCN	Adipose_subcutaneous	Ritonavir			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Rosuvastatin	2	21	42	0	3.42857142857143	4	7
GCN	Adipose_subcutaneous	Rubidium Rb-82			21	0	3.66666666666667	4	7
GCN	Adipose_subcutaneous	Salicylic acid			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Saquinavir			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Simeprevir			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Simvastatin	2	21	42	0	3.42857142857143	4	7
GCN	Adipose_subcutaneous	Sulfasalazine	2	21	42	0	3.61904761904762	4	7
GCN	Adipose_subcutaneous	Taurocholic acid			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Telaprevir			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Tetracycline			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Tetraferric tricitrate decahydrate			21	0	3	3	6
GCN	Adipose_subcutaneous	Tipranavir			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Tolbutamide			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Valproic acid			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Velpatasvir			21	0	4.0952380952381	4	7
GCN	Adipose_subcutaneous	Zanubrutinib	4	21	84	0	3.53571428571429	3	7
GCN	Adipose_subcutaneous	Zinc	4	21	84	1	3.57142857142857	3	8
GCN	Adipose_subcutaneous	Zinc acetate	4	21	84	1	3.57142857142857	3	8
GCN	Adipose_subcutaneous	Zinc chloride	4	21	84	1	3.57142857142857	3	8
GCN	Adipose_visceral	Acetylsalicylic acid	3	44	132	0	5.65909090909091	6	9
GCN	Adipose_visceral	Adenosine phosphate			44	0	5.52272727272727	7.5	8
GCN	Adipose_visceral	alpha-Tocopherol succinate	2	44	88	0	5.96590909090909	6	9
GCN	Adipose_visceral	Amiodarone			44	0	6.22727272727273	8.5	9
GCN	Adipose_visceral	Amlodipine	2	44	88	0	6.125	6	9
GCN	Adipose_visceral	Avanafil			44	0	4.95454545454545	6.5	7
GCN	Adipose_visceral	Bioallethrin	3	44	132	0	6.21212121212121	7	9
GCN	Adipose_visceral	Bosutinib			44	0	6.22727272727273	8.5	9
GCN	Adipose_visceral	Butamben	4	44	176	0	5.91477272727273	6	9
GCN	Adipose_visceral	Caffeine	3	44	132	0	5.90909090909091	7	9
GCN	Adipose_visceral	Calcium citrate	4	44	176	0	6.30681818181818	8.5	9
GCN	Adipose_visceral	Calcium Phosphate	4	44	176	0	6.30681818181818	8.5	9
GCN	Adipose_visceral	Calcium phosphate dihydrate	4	44	176	0	6.30681818181818	8.5	9
GCN	Adipose_visceral	Cinnarizine	2	44	88	0	6.30681818181818	8.5	9
GCN	Adipose_visceral	Clevidipine	2	44	88	0	5.625	5	9
GCN	Adipose_visceral	Diltiazem			44	0	6.22727272727273	8.5	9
GCN	Adipose_visceral	Dipyridamole			44	0	4.95454545454545	6.5	7
GCN	Adipose_visceral	Dronedarone	2	44	88	0	6.32954545454545	8.5	9
GCN	Adipose_visceral	Drotaverine			44	0	6.22727272727273	8.5	9
GCN	Adipose_visceral	Enflurane	5	44	220	0	5.98636363636364	6	9
GCN	Adipose_visceral	Ergocalciferol	4	44	176	0	6.25568181818182	6	9
GCN	Adipose_visceral	Ethanol			44	0	6.22727272727273	8.5	9
GCN	Adipose_visceral	Felodipine	2	44	88	0	6.30681818181818	8.5	9
GCN	Adipose_visceral	Fish oil			44	0	6.22727272727273	8.5	9
GCN	Adipose_visceral	Fostamatinib	20	44	880	0	5.25	6	9
GCN	Adipose_visceral	Glutamic acid			44	2	5.56818181818182	6.5	7
GCN	Adipose_visceral	Ibutilide			44	0	6.22727272727273	8.5	9
GCN	Adipose_visceral	Isavuconazole	2	44	88	0	6.25	8.5	9
GCN	Adipose_visceral	Isradipine	2	44	88	0	6.30681818181818	8.5	9
GCN	Adipose_visceral	Lacidipine			44	0	6.22727272727273	8.5	9
GCN	Adipose_visceral	Levamlodipine			44	0	6.22727272727273	8.5	9
GCN	Adipose_visceral	Levomenthol			44	0	6.22727272727273	8.5	9
GCN	Adipose_visceral	Magnesium sulfate			44	0	6.22727272727273	8.5	9
GCN	Adipose_visceral	Manidipine	2	44	88	0	6.30681818181818	8.5	9
GCN	Adipose_visceral	Molsidomine			44	0	4.95454545454545	6.5	7
GCN	Adipose_visceral	Nicardipine	2	44	88	0	6.32954545454545	8.5	9
GCN	Adipose_visceral	Nifedipine	2	44	88	0	6.30681818181818	8.5	9
GCN	Adipose_visceral	Nilvadipine	2	44	88	0	6.125	6	9
GCN	Adipose_visceral	Nimodipine			44	0	6.22727272727273	8.5	9
GCN	Adipose_visceral	Nisoldipine			44	0	6.22727272727273	8.5	9
GCN	Adipose_visceral	Nitrendipine	2	44	88	0	6.30681818181818	8.5	9
GCN	Adipose_visceral	Pentoxifylline			44	0	4.95454545454545	6.5	7
GCN	Adipose_visceral	Phenytoin			44	0	6.22727272727273	8.5	9
GCN	Adipose_visceral	Phosphatidyl serine	2	44	88	0	5.94318181818182	6	9
GCN	Adipose_visceral	Promethazine	4	44	176	0	6.01704545454545	6	9
GCN	Adipose_visceral	Propiverine			44	0	6.22727272727273	8.5	9
GCN	Adipose_visceral	Pseudoephedrine			44	0	4.38636363636364	2	9
GCN	Adipose_visceral	Ranolazine	2	44	88	0	6.32954545454545	8.5	9
GCN	Adipose_visceral	Sildenafil			44	0	4.95454545454545	6.5	7
GCN	Adipose_visceral	Spironolactone	3	44	132	0	6.21212121212121	7	9
GCN	Adipose_visceral	Tadalafil			44	0	4.95454545454545	6.5	7
GCN	Adipose_visceral	Theophylline	2	44	88	0	5.64772727272727	7	9
GCN	Adipose_visceral	Topiramate	3	44	132	0	5.77272727272727	7	9
GCN	Adipose_visceral	Trimebutine	4	44	176	0	6.06818181818182	8	9
GCN	Adipose_visceral	Udenafil			44	0	4.95454545454545	6.5	7
GCN	Adipose_visceral	Vardenafil			44	0	4.95454545454545	6.5	7
GCN	Adipose_visceral	Verapamil	3	44	132	0	6.34848484848485	8.5	9
GCN	Adipose_visceral	Zinc	7	44	308	0	6.58441558441558	7	9
GCN	Adipose_visceral	Zinc acetate	8	44	352	0	6.45738636363636	7	9
GCN	Adipose_visceral	Zinc chloride	7	44	308	0	7.32467532467533	8	10
GCN	Liver	Abemaciclib	2	58	116	0	5.37068965517241	6	10
